S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.068,1.032,0.056,-0.076,1.08,-0.06
0.108,1.032,0.028,-0.064,1.08,-0.04
0.068,1.036,0.052,-0.06,1.088,-0.08
0.02,1.032,0.088,-0.072,1.096,-0.136
0.072,1.032,0.052,-0.08,1.092,-0.12
0.124,1.032,0.016,-0.1,1.092,-0.072
0.052,1.036,0.076,-0.116,1.084,-0.04
0.02,1.028,0.092,-0.12,1.08,-0.048
0.1,1.032,0.028,-0.104,1.08,-0.084
0.112,1.032,0.028,-0.092,1.084,-0.116
0.036,1.032,0.08,-0.068,1.08,-0.096
0.12,1.036,0.02,-0.06,1.084,-0.06
0.064,1.032,0.056,-0.064,1.088,-0.076
0.02,1.032,0.088,-0.076,1.092,-0.104
0.072,1.032,0.052,-0.088,1.096,-0.108
0.12,1.036,0.02,-0.1,1.092,-0.076
0.056,1.036,0.064,-0.056,1.088,-0.116
0.02,1.032,0.084,-0.068,1.092,-0.1
0.092,1.032,0.036,-0.08,1.092,-0.068
0.112,1.032,0.028,-0.096,1.088,-0.056
0.04,1.032,0.088,-0.116,1.088,-0.068
0.032,1.032,0.08,-0.12,1.084,-0.084
0.108,1.032,0.028,-0.108,1.08,-0.072
0.096,1.036,0.036,-0.092,1.08,-0.068
0.028,1.032,0.084,-0.076,1.08,-0.068
0.044,1.032,0.072,-0.06,1.084,-0.084
0.056,1.032,0.08,-0.06,1.088,-0.108
0.016,1.032,0.088,-0.072,1.096,-0.108
0.092,1.036,0.04,-0.084,1.092,-0.08
0.112,1.032,0.028,-0.096,1.092,-0.06
0.036,1.032,0.084,-0.116,1.088,-0.068
0.028,1.032,0.08,-0.116,1.08,-0.072
0.104,1.036,0.024,-0.108,1.08,-0.076
0.1,1.032,0.032,-0.092,1.08,-0.08
0.024,1.032,0.092,-0.076,1.088,-0.076
0.04,1.032,0.072,-0.06,1.088,-0.076
0.112,1.032,0.02,-0.06,1.088,-0.1
0.084,1.032,0.044,-0.072,1.092,-0.108
0.024,1.032,0.104,-0.08,1.092,-0.08
0.08,1.036,0.036,-0.092,1.088,-0.044
0.084,1.032,0.04,-0.108,1.08,-0.016
0.056,1.032,0.06,-0.1,1.084,-0.092
0.1,1.028,0.04,-0.092,1.084,-0.148
0.092,1.032,0.04,-0.08,1.08,-0.072
0.024,1.032,0.088,-0.068,1.076,-0.012
0.06,1.032,0.064,-0.06,1.084,-0.064
0.116,1.028,0.028,-0.064,1.096,-0.148
0.076,1.032,0.048,-0.076,1.096,-0.132
0.016,1.032,0.1,-0.068,1.088,-0.124
