S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.016,-0.744,-1.552,0.028,-0.144,-1.040
-0.008,-0.648,-1.580,0.132,-0.136,-1.028
-0.060,-0.912,-1.540,0.132,-0.160,-1.020
-0.036,-0.760,-1.568,0.076,-0.280,-1.012
-0.076,-1.032,-1.508,0.036,-0.208,-1.024
-0.068,-0.912,-1.536,0.112,-0.068,-1.036
-0.112,-1.108,-1.480,0.044,-0.164,-1.036
-0.068,-0.944,-1.528,0.068,0168,-1.032
-0.112,-1.096,-1.496,-0.012,-0.228,-1.032
-0.044,-0.964,-1.528,0.080,-0.040,-1.056
-0.080,-0.952,-1.516,0.088,-0.164,-1.032
-0.072,-0.964,-1.512,0.032,-0.208,-1.024
-0.096,-0.960,-1.516,0.040,-0.068,-1.048
-0.064,-0.924,-1.536,0.000,-0.228,-1.024
-0.104,-1.080,-1.500,0.124,-0.188,-1.020
-0.044,-0.952,-1.528,0.072,-0.068,-1.048
-0.068,-1.004,-1.504,0.052,-0.140,-1.032
-0.076,-1.016,-1.496,0.036,-0.188,-1.024
-0.068,-0.940,-1.508,0.108,-0.208,-1.020
-0.084,-0.996,-1.504,0.120,-0.152,-1.020
-0.064,-1.012,-1.512,0.056,-0.240,-1.016
-0.044,-0.828,-1.540,0.072,-0.164,-1.028
-0.072,-0.944,-1.524,0.084,-0.212,-1.020
-0.076,-0.964,-1.512,0.104,-0.216,-1.012
-0.072,-0.968,-1.524,0.140,-0.096,-1.028
-0.092,-1.160,-1.476,0.044,-0.064,-1.044
-0.040,-1.060,-1.496,0.012,-0.248,-1.028
-0.060,-1.032,-1.492,0.064,-0.200,-1.024
-0.040,-0.724,-1.556,0.080,-0.212,-1.020
-0.072,-0.988,-1.500,0.052,0.008,-1.060
-0.076,-0.948,-1.512,0.092,0.016,-1.052
-0.076,-1.084,-1.496,-0.020,-0.344,-1.008
-0.080,-1.000,-1.500,.32,-0.340,-1.000
-0.068,-1.140,-1.476,0.076,-0.152,-1.032
-0.056,-0.800,-1.540,0.060,-0.168,-1.032
-0.084,-1.072,-1.492,0.072,-0.020,-1.052
-0.096,-0.988,-1.508,-0.004,-0.236,-1.028
-0.072,-1.056,-1.508,0.096,-0.260,-1.016
-0.076,-1.040,-1.504,0.052,-0.092,-1.056
-0.076,-1.156,-1.480,0.064,-0.112,-1.040
-0.064,-0.900,-1.520,0.088,-0.272,-1.000
-0.044,-1.020,-1.480,0.140,-0.028,-1.040
-0.048,-0.864,-1.520,-0.016,-0.316,-1.016
-0.032,-0.724,-1.564,0.056,-0.084,-1.040
-0.048,-0.940,-1.524,0.052,-0.244,-1.024
-0.044,-0.824,-1.560,0.100,-0.264,-1.004
-0.100,-1.152,-1.480,0.096,-0.176,-1.024
-0.048,-0.904,-1.540,0.108,-0.080,-1.032
-0.060,-1.116,-1.476,0.040,-0.264,-1.016
-0.068,-1.084,-1.496,0.068,-0.148,-1.024
-0.048,-0.984,-1.496,0.088,-0.184,-1.020
-0.064,-0.972,-1.528,0.112,-0.304,-1.000
-0.084,-1.024,-1.512,0.096,-0.060,-1.040
-0.048,-0.864,-1.544,-0.008,-0.216,-1.032
-0.060,-1.072,-1.488,0.040,-0.276,-1.012
-0.040,-0.896,-1.516,0.076,-0.184,-1.028
-0.048,-1.048,-1.492,.064,-0.232,-1.020
-0.012,-0.680,-1.568,-0.008,-0.208,-1.032
-0.064,-0.984,-1.512,0.124,-0.052,-1.040
-0.008,-0.632,-1.584,0.132,-0.080,-1.032
-0.072,-0.908,-1.512,0.072,-0.272,-1.008
-0.032,-0.772,-1.552,0.072,-0.184,-1.024
-0.044,-0.804,-1.552,0.108,-0.140,-1.032
