S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
-0.040,-0.812,-1.532,0.072,-0.184,-1.028
-0.068,-0.804,-1.548,0.100,-0.228,-1.020
-0.064,-0.924,-1.500,0.092,-0.188,-1.020
-0.060,-0.804,-1.544,0.112,-0.092,-1.036
-0.080,-0.964,-1.504,0.124,-0.120,-1.032
-0.056,-0.844,-1.528,0.028,-0.296,-1.016
-0.072,-0.916,-1.504,0.068,-0.144,-1.028
-0.040,-0.880,-1.520,0.040,-0.080,-1.048
-0.040,-0.792,-1.532,0.056,-0.232,-1.028
-0.036,-0.864,-1.520,0.028,-0.248,-1.020
-0.024,-0.728,-1.540,0.124,-0.140,-1.020
-0.056,-0.804,-1.540,0.064,-0.204,-1.028
-0.044,-0.820,-1.536,0.056,-0.180,-1.032
-0.068,-0.840,-1.516,0.044,-0.132,-1.032
-0.068,-0.972,-1.508,0.028,-0.204,-1.028
-0.088,-0.916,-1.524,0.000,-0.220,-1.032
-0.072,-0.876,-1.520,0.068,-0.108,-1.044
-0.068,-0.888,-1.512,0.072,-0.164,-1.028
-0.056,-0.828,-1.540,0.048,-0.180,-1.028
-0.068,-0.780,-1.528,0.092,-0.112,-1.036
-0.080,-0.900,-1.520,0.004,-0.180,-1.036
-0.044,-0.796,-1.544,0.012,-0.208,-1.024
-0.064,-0.900,-1.512,0.044,-0.168,-1.028
-0.060,-0.904,-1.516,0.080,-0.108,-1.036
-0.056,-0.896,-1.508,0064,-0.088,-1.044
-0.072,-0.936,-1.520,0.012,-0.136,-1.044
-0.096,-0.952,-1.508,0.084,-0.228,-1.016
-0.064,-0.916,-1.524,0.076,-0.228,-1.024
-0.064,-0.932,-1.508,0.100,-0.132,-1.036
-0.072,-0.964,-1.508,0.080,-0.164,-1.024
-0.056,-0.888,-1.516,0.076,-0.212,-1.024
-0.092,-1.068,-1.480,0.104,-0.228,-1.016
-0.080,-0.900,-1.500,0.116,-0.196,-1.020
-0.104,-1.056,-1.472,0.048,-0.132,-1.036
-0.080,-0.896,-1.520,0.072,-0.212,-1.028
-0.080,-0.984,-1.496,0.056,-0.132,-1.032
-0.068,-0.808,-1.532,0.100,-0.220,-1.020
-0.084,-0.928,-1.512,0.088,-0.280,-1.012
-0.088,-0.924,-1.516,0.100,-0.080,-1.032
-0.084,-0.944,-1.504,-0.004,-0.148,-1.040
-0.084,-0.880,-1.516,0.040,-0.208,-1.016
-0.044,-0.760,-1.548,0.060,-0.224,-1.024
