S1_X_g,S1_Y_g,S1_Z_g,S2_X_g,S2_Y_g,S2_Z_g
0.088,-0.184,-1.016,0.076,0.152,-1.240
0.036,-0.196,-1.024,0.012,-0.056,-1.252
0.156,-0.116,-1.016,0.088,0.232,-1.236
0.112,-0.084,-1.020,0.052,0.236,-1.236
0.108,-0.108,-1.024,0.016,-0.148,-1.260
0.076,-0.148,-1.020,0.052,0.204,-1.228
0.028,-0.044,-1.040,0.088,0.276,-1.224
0.052,-0.244,-1.020,0.020,-0.072,-1.260
0.156,-0.060,-1.024,0.032,0.220,-1.240
0.108,-0.068,-1.032,0.016,0.172,-1.236
0.116,-0.092,-1.020,0.032,-0.148,-1.252
0.144,-0.116,-1.020,0.020,0.192,-1.240
0.132,0.028,-1.040,0.044,0.224,-1.240
0.000,-0.172,-1.024,-0.024,0.032,-1.256
0.060,-0.212,-1.016,0.100,0.084,-1.232
0.020,-0.292,-1.004,0.092,0.056,-1.240
0.004,-0.224,-1.008,0.028,0.084,-1.252
0.100,-0.056,-1.024,0.044,-0.016,-1.244
0.128,-0.060,-1.024,0.068,0.112,-1.236
0.180,-0.028,-1.020,0.028,0.100,-1.244
0.076,-0.068,-1.036,0.036,0.080,-1.236
0.136,-0.108,-1.012,0.016,0.076,-1.228
0.052,-0.244,-1.008,0.020,-0.100,-1.256
0.072,-0.124,-1.028,0.032,0.244,-1.240
0.120,-0.176,-1.012,0.064,0.308,-1.236
0.088,-0.080,-1.020,0.028,-0.088,-1.248
0.112,-0.080,-1.024,0.048,0.180,-1.240
0.028,-0.188,-1.012,0.016,0.144,-1.236
0.068,-0.100,-1.024,0.016,-0.076,-1.252
0.104,-0.156,-1.020,0.056,0.172,-1.244
0.104,-0.136,-1.016,0.060,0.120,-1.232
0.152,-0.172,-1.000,0.056,0.092,-1.240
0.056,-0.048,-1.032,-0.012,-0.052,-1.256
0.000,-0.176,-1.024,-0.016,-0.076,-1.256
0.052,-0.132,-1.024,0.048,0.180,-1.240
0.100,-0.212,-1.008,0.032,-0.088,-1.244
0.052,-0.276,-1.016,0.040,-0.048,-1.248
0.136,-0.132,-1.012,0.028,0.112,-1.236
0.124,0.080,-1.040,0.044,0.044,-1.248
0.168,0.092,-1.040,0.064,0.008,-1.244
0.076,-0.188,-1.020,0.036,0.160,-1.248
0.068,-0.160,-1.004,0.040,-0.036,-1.256
0.052,-0.196,-1.020,0.088,0.032,-1.236
0.112,-0.200,-1.000,0.016,0.104,-1.236
0.040,-0.220,-1.024,0.020,0.196,-1.248
0.164,0.100,-1.040,0.008,0.236,-1.240
0.144,-0.056,-1.032,0.036,-0.200,-1.256
0.104,-0.132,-1.012,0.040,0.232,-1.248
0.024,-0.144,-1.032,0.016,0.200,-1.240
0.060,-0.036,-1.036,0.020,-0.028,-1.236
-0.024,-0.292,-1.016,0.048,0.052,-1.248
0.028,-0.404,-0.988,0.080,0.020,-1.244
0.100,-0.092,-1.012,0.052,0.180,-1.228
0.132,-0.072,-1.032,0.052,-0.048,-1.248
0.096,-0.124,-1.024,0.052,-0.028,-1.240
0.124,-0.044,-1.024,0.016,0.152,-1.248
0.212,0.012,-1.024,0.028,0.008,-1.244
0.112,-0.212,-1.004,0.020,0.016,-1.244
0.044,-0.252,-1.008,0.036,-0.044,-1.248
0.036,-0.208,-1.016,0.028,0.136,-1.236
0.108,-0.112,-1.016,0.048,0.168,-1.236
0.164,-0.104,-1.024,0.048,0.016,-1.256
0.140,-0.024,-1.036,0.032,0.088,-1.240
0.032,-0.244,-1.008,0.008,0.028,-1.244
0.052,-0.160,-1.016,0.032,0.008,-1.248
0.048,-0.156,-1.016,0.036,0.108,-1.248
